transaction_id,user_id,amount,hour,device_mobile,device_desktop,device_tablet,country,ip_entropy,session_length,items_in_cart,is_guest,speed_score,timestamp
txn_926,1789,93.34,20,1,0,0,IN,0.5981410653705329,171.94326946588865,3,1,69.66513124618079,2025-09-10 20:46:25.323702
txn_927,1130,25.09,12,0,1,0,BR,0.424572101840357,540.1843703613931,0,1,41.31964001007867,2025-09-17 10:06:46.323702
txn_928,1230,69.61,6,0,1,0,IN,0.7914883823447575,31.438513890519538,2,0,67.27399307183514,2025-09-23 09:24:01.323702
txn_929,1800,227.65,19,0,1,0,IN,0.5945483826116572,267.02346977259435,2,0,63.02687794758728,2025-09-13 09:57:38.323702
txn_930,1726,11.2,16,0,1,0,US,0.4958400311040241,799.5984942885665,3,0,41.94257044976865,2025-09-11 17:02:27.323702
txn_931,1898,181.09,23,1,0,0,CN,0.1742786785013607,291.7646601800516,0,0,19.96274068911346,2025-10-05 10:56:55.323702
txn_932,1191,44.09,13,1,0,0,US,0.14260005382969043,244.0651662614659,1,0,51.54631132342129,2025-09-15 22:46:09.323702
txn_933,1079,151.01,10,1,0,0,IN,0.9985602484850686,170.2590611977356,1,0,53.165988726272516,2025-09-14 22:51:32.323702
txn_934,1155,30.21,16,0,1,0,IN,0.5576423933431586,257.9453661620302,1,0,63.9676158863322,2025-10-05 00:21:50.323702
txn_935,1505,225.5,22,0,0,1,FR,0.13662354309875213,128.14535732025314,2,0,42.32938613891738,2025-09-17 01:13:46.323702
txn_936,1362,31.31,14,1,0,0,US,0.8405358799491938,644.620246647854,1,0,50.75915516539822,2025-09-24 12:14:13.323702
txn_937,1758,38.45,19,1,0,0,IN,0.8039435307760521,482.81888282357386,4,1,44.616826962369224,2025-09-29 11:49:39.323702
txn_938,1426,145.78,14,0,0,1,IN,0.09525245490432521,38.145754438735935,2,0,55.21763596638157,2025-09-19 15:56:19.323702
txn_939,1215,33.13,3,1,0,0,IN,0.46225524284410047,107.68752505788393,1,0,70.40403156309388,2025-10-08 04:42:50.323702
txn_940,1102,15.9,6,0,1,0,US,0.7610603839674761,223.0705170646744,1,0,38.58994353959126,2025-09-17 00:12:02.323702
txn_941,1658,10.49,21,1,0,0,IN,0.343707092135618,270.32592597477293,2,0,37.36888696562286,2025-09-12 02:58:50.323702
txn_942,1247,36.5,2,0,0,1,IN,0.9479373463796514,254.5073383619754,2,0,62.67703594723353,2025-09-25 17:13:45.323702
txn_943,1494,22.4,13,1,0,0,FR,0.6787132362153538,192.05512902549535,2,1,41.91702887116276,2025-10-05 04:59:35.323702
txn_944,1586,57.89,16,0,1,0,IN,0.9226758285242411,41.51931643063726,1,1,52.268213958481795,2025-09-28 05:31:52.323702
txn_945,1597,11.0,20,0,1,0,CN,0.8310395271071281,481.2827315719154,1,1,58.088341037328576,2025-09-22 22:25:09.323702
txn_946,1925,40.65,22,1,0,0,IN,0.06519280218469103,15.363511103284413,0,0,48.70142680229723,2025-10-04 21:50:15.323702
txn_947,1411,43.35,17,1,0,0,IN,0.14508944663913825,360.37039840056366,0,1,65.6693946860807,2025-10-07 18:09:06.323702
txn_948,1805,116.91,16,1,0,0,FR,0.5046424376590564,650.2166029146248,1,0,68.81191486676092,2025-10-08 03:38:49.323702
txn_949,1378,23.24,18,1,0,0,IN,0.17499682875058398,661.3483401033712,4,1,52.72492641717884,2025-09-12 17:51:34.323702
txn_950,1827,79.46,8,1,0,0,IN,0.30541053097151494,357.0232526214301,1,0,52.44678322396723,2025-10-07 18:31:30.323702
txn_951,1144,40.44,1,1,0,0,IN,0.6168840719663948,229.1363663214352,1,0,54.61354602052912,2025-09-12 03:36:18.323702
txn_952,1349,25.31,5,1,0,0,DE,0.3288452882089896,317.95215562514335,2,1,41.363320837701394,2025-09-20 23:05:00.323702
txn_953,1018,209.58,10,0,0,1,US,0.4681123904549268,1249.4437516854662,2,0,35.77767367536444,2025-09-18 10:42:11.323702
txn_954,1406,23.64,1,0,1,0,IN,0.689564411051965,157.70242943709715,1,0,39.103170894900664,2025-09-29 02:26:55.323702
txn_955,1793,111.95,2,1,0,0,IN,0.9739354059881948,64.47176955245325,2,0,57.305352765680176,2025-09-11 19:13:24.323702
txn_956,1979,41.85,20,1,0,0,US,0.7085791250649992,292.9968265909819,2,0,31.47124105731787,2025-09-12 19:52:08.323702
txn_957,1947,134.58,16,1,0,0,CN,0.060562843412633516,653.6345110763054,1,0,42.82219816631952,2025-09-12 17:03:02.323702
txn_958,1960,69.99,8,1,0,0,FR,0.8391216031061648,721.4461886400514,2,0,45.064639004630436,2025-09-27 19:28:43.323702
txn_959,1930,23.76,14,0,0,1,US,0.7984945335265625,1001.5475404801484,1,1,34.1743400592041,2025-09-17 13:27:18.323702
txn_960,1883,63.1,21,0,1,0,IN,0.561616159791455,376.42826180366427,5,0,60.150297969336506,2025-09-19 09:09:32.323702
txn_961,1522,51.82,3,0,1,0,IN,0.2778194947053806,330.0808478559357,3,1,48.619603139725434,2025-10-03 08:13:12.323702
txn_962,1371,272.78,22,0,0,1,IN,0.16167233555371152,82.54234646233212,2,1,52.31968621237237,2025-09-17 07:26:13.323702
txn_963,1474,45.87,22,1,0,0,FR,0.13062448307659136,83.21485166278593,2,1,47.264130844124466,2025-10-01 16:12:01.323702
txn_964,1401,201.59,6,0,1,0,CN,0.6340303926050336,556.7017883183978,1,0,28.913776866109956,2025-09-21 21:14:42.323702
txn_965,1687,35.88,18,0,0,1,FR,0.31424152049950493,1089.4839013218752,4,0,32.70963889920301,2025-09-23 08:42:07.323702
txn_966,1970,125.7,23,0,1,0,FR,0.7074547917329014,195.87845390716407,6,0,24.12178995260902,2025-10-08 05:58:39.323702
txn_967,1792,22.07,0,0,1,0,IN,0.1384426344655404,38.270566942564315,1,0,29.98275925831922,2025-09-17 17:09:20.323702
txn_968,1520,9.42,0,0,0,1,US,0.6445148244347965,274.66540396911506,2,1,47.48650379606279,2025-10-03 06:04:39.323702
txn_969,1515,65.81,6,1,0,0,IN,0.974872533431243,342.9315699032408,4,0,33.45575185639375,2025-09-26 14:18:05.323702
txn_970,1813,208.9,20,0,1,0,CN,0.6157763146976523,41.891870742364354,0,0,32.5242914693911,2025-10-10 09:05:01.323702
txn_971,1956,92.73,20,1,0,0,BR,0.29602455152061036,614.1313177985501,0,0,53.087005502165425,2025-10-08 06:33:23.323702
txn_972,1310,21.82,2,0,1,0,FR,0.6860731554227195,173.94893355891836,3,1,47.50068195948653,2025-09-21 10:09:36.323702
txn_973,1480,24.23,19,1,0,0,IN,0.09838549250696926,118.94262598641214,1,0,54.02566427910816,2025-09-30 19:46:24.323702
txn_974,1655,10.0,20,0,1,0,FR,0.6784635490771607,923.8372528003193,4,0,30.109767589012755,2025-09-26 21:08:31.323702
txn_975,1239,77.13,20,0,1,0,IN,0.3207644140217002,146.89316184688965,1,1,69.49688497560146,2025-09-27 01:23:01.323702
txn_976,1968,199.13,20,1,0,0,IN,0.003745094711284813,227.88706382199604,0,0,32.1530385058779,2025-09-19 22:47:18.323702
txn_977,1968,119.23,3,1,0,0,GB,0.8377387595177639,368.99508089100175,1,1,55.117830992947184,2025-10-10 09:55:07.323702
txn_978,1230,63.77,21,1,0,0,GB,0.08003256976593665,83.25212864557237,5,1,48.40020011207189,2025-10-01 18:52:28.323702
txn_979,1153,150.51,8,1,0,0,IN,0.26424393681221237,722.2339308864364,4,0,51.08424726427626,2025-09-22 06:29:09.323702
txn_980,1770,88.13,1,1,0,0,US,0.30926887879218967,209.38673371432466,3,0,54.95705984202272,2025-09-12 01:18:19.323702
txn_981,1214,18.54,1,0,1,0,US,0.7922899533309022,7.3286236698613045,4,0,45.46213273305017,2025-09-26 07:17:39.323702
txn_982,1785,59.25,9,0,1,0,US,0.4035894707651476,155.44305005418943,1,0,43.04790267211484,2025-09-21 20:34:32.323702
txn_983,1584,16.82,16,1,0,0,IN,0.977241565000449,597.3042440378118,2,0,43.561353527774685,2025-10-03 09:06:58.323702
txn_984,1226,202.53,19,1,0,0,US,0.02396138512426982,433.4574492637506,2,0,45.96782789780279,2025-09-16 15:42:32.323702
txn_985,1160,66.81,9,1,0,0,DE,0.634190076921191,444.2274006889045,3,0,45.284929933748565,2025-09-14 02:19:22.323702
txn_986,1035,4.09,20,1,0,0,IN,0.11286941764682212,169.2920725865303,3,1,51.729373263826616,2025-10-07 01:28:05.323702
txn_987,1632,21.58,9,1,0,0,FR,0.7889508965412335,428.13135462678304,2,1,53.48030177417279,2025-09-20 23:33:55.323702
txn_988,1465,205.27,10,0,0,1,GB,0.46351148035855094,285.10198597129596,1,0,44.77631545272357,2025-10-02 20:18:05.323702
txn_989,1155,74.91,0,0,1,0,IN,0.5873582062188951,180.54402451852474,2,0,41.21652134640664,2025-09-16 03:39:39.323702
txn_990,1176,120.67,8,1,0,0,US,0.4874404737597884,44.55961132849674,2,0,46.95496742199493,2025-09-28 05:39:38.323702
txn_991,1902,63.39,11,0,1,0,GB,0.37689501688521376,0.4106762725088397,1,0,42.19734736147239,2025-09-15 09:40:19.323702
txn_992,1318,3.2,15,0,1,0,IN,0.42464397130904963,149.25247850810794,4,0,62.66576191382191,2025-09-17 07:14:44.323702
txn_993,1544,137.53,8,1,0,0,US,0.2333954517284067,850.3855265207113,2,1,46.16381176041392,2025-09-16 18:51:08.323702
txn_994,1932,27.72,10,1,0,0,FR,0.13045348717736083,431.5115515490753,0,0,51.54451256507837,2025-09-27 15:57:15.323702
txn_995,1306,21.18,6,1,0,0,BR,0.9832159866537458,302.3775696486767,3,0,58.70698425561163,2025-10-06 23:36:29.323702
txn_996,1590,6.1,17,1,0,0,IN,0.3792119062356344,187.99369206812509,1,1,37.601526624643725,2025-10-09 09:13:44.323702
txn_997,1099,31.16,10,0,0,1,DE,0.8982291931628301,121.8112633897147,1,0,43.09763452738339,2025-10-04 03:40:29.323702
txn_998,1335,209.67,3,0,1,0,US,0.08229354101797604,287.7000650221646,0,1,36.252717890248086,2025-09-24 16:19:38.323702
txn_999,1943,31.17,21,1,0,0,US,0.8234530537593207,1200.7027844584761,2,1,55.793220896542365,2025-09-24 17:50:39.323702
txn_1000,1576,3.21,17,0,1,0,GB,0.5698254773321337,55.04057378378515,2,0,50.85125395762418,2025-09-16 07:31:48.323702
txn_1001,1367,53.53,14,0,1,0,GB,0.9857447020100294,72.1997533282888,3,1,50.541801371481796,2025-10-01 19:02:25.323702
txn_1002,1508,356.47,9,1,0,0,BR,0.7019535339703258,205.62614900878935,2,0,35.364657429892596,2025-09-28 03:21:32.323702
txn_1003,1427,25.62,19,1,0,0,US,0.6694807463859314,5.190142380992694,4,0,39.65891191803932,2025-09-17 15:34:09.323702
txn_1004,1004,189.99,17,1,0,0,BR,0.1403235197678261,265.5588499369366,2,0,49.13087869098292,2025-09-12 22:34:17.323702
txn_1005,1693,250.92,6,0,1,0,FR,0.4088138900734103,354.05882372760715,2,1,47.730628155006265,2025-10-08 03:07:38.323702
txn_1006,1160,160.03,17,0,1,0,IN,0.7899482697670385,19.917350246626853,1,1,40.25817627522011,2025-10-10 05:49:40.323702
txn_1007,1542,19.02,18,1,0,0,FR,0.4772776325332353,458.74151463674644,1,0,38.15780783052655,2025-09-26 09:01:39.323702
txn_1008,1763,13.25,23,0,1,0,US,0.7650023239917231,926.7520819772199,3,1,59.43064442386344,2025-10-07 01:22:20.323702
txn_1009,1038,110.28,14,1,0,0,US,0.20562947553228128,422.8196752674004,2,0,63.69359433992919,2025-09-26 12:31:12.323702
txn_1010,1816,87.12,11,1,0,0,IN,0.5854845091709787,400.7804179120275,0,0,68.8904991759583,2025-10-06 02:35:38.323702
txn_1011,1314,25.05,3,1,0,0,IN,0.5765639634226069,347.00521100208107,0,0,72.71338102943432,2025-09-29 16:19:24.323702
txn_1012,1715,19.26,11,1,0,0,IN,0.1122115392472729,255.38126902704508,3,0,69.54638594503346,2025-10-01 03:18:50.323702
txn_1013,1009,49.11,0,1,0,0,CN,0.6518001033810671,62.75683844295214,0,0,45.75668146481781,2025-10-03 13:45:48.323702
txn_1014,1995,247.89,14,1,0,0,BR,0.30390087697246826,92.45830356050057,0,0,51.08753487550505,2025-09-29 11:11:29.323702
txn_1015,1219,56.72,11,1,0,0,US,0.4610489672188355,469.7298812138621,3,0,38.811911376439085,2025-09-19 18:12:13.323702
txn_1016,1241,163.92,14,0,0,1,FR,0.6434719322457282,456.23606464041313,2,0,45.51057338911403,2025-09-28 12:28:13.323702
txn_1017,1698,18.05,17,0,1,0,US,0.40093873599635943,169.06618988024914,0,0,65.70126719337713,2025-09-14 07:27:40.323702
txn_1018,1945,39.28,17,1,0,0,IN,0.7388274373511795,71.29775323206925,1,0,55.52437654352683,2025-10-08 03:28:39.323702
txn_1019,1189,32.75,21,0,1,0,CN,0.2991302956312444,295.5516769652348,3,0,55.36626685897526,2025-09-11 09:18:46.323702
txn_1020,1958,97.77,15,0,0,1,GB,0.9565489087292065,67.48598698830646,3,0,45.82319370195736,2025-09-25 08:48:06.323702
txn_1021,1335,343.56,22,0,1,0,CN,0.3417096871302282,187.37688543643185,5,0,60.47278314041796,2025-09-16 21:11:19.323702
txn_1022,1452,84.74,9,1,0,0,US,0.3962201444817809,64.47026340719668,2,1,60.11354360887644,2025-09-22 08:17:57.323702
txn_1023,1349,42.91,12,0,1,0,GB,0.64293120816076,592.265635629848,1,0,65.10767722251852,2025-09-24 20:54:22.323702
txn_1024,1979,75.97,21,0,1,0,US,0.7850922039249904,104.37273813188747,2,0,55.77491843824389,2025-09-17 16:04:45.323702
txn_1025,1697,26.86,16,1,0,0,IN,0.9673191722305912,500.45000717867185,0,0,60.864309133780225,2025-10-02 17:23:30.323702
txn_1026,1330,2.84,23,1,0,0,IN,0.8019203922559827,739.8022654435073,2,0,56.5405633615671,2025-10-08 19:16:32.323702
txn_1027,1924,170.6,9,1,0,0,IN,0.625556439722489,205.08691938765736,1,1,41.07047643978689,2025-10-08 14:49:35.323702
txn_1028,1032,25.99,2,1,0,0,IN,0.8206753834010705,179.9866841319587,4,0,40.84165949930359,2025-10-01 19:53:21.323702
txn_1029,1880,83.81,21,0,1,0,US,0.8740867125274371,382.9856729074519,3,0,39.554075744517654,2025-09-22 18:09:54.323702
txn_1030,1149,196.89,8,1,0,0,IN,0.3220322059754871,248.2062931472807,1,0,51.44354230071202,2025-10-03 20:21:55.323702
txn_1031,1230,100.33,8,1,0,0,GB,0.763997049319543,1445.7548518893848,2,0,45.74989692930345,2025-10-09 00:53:15.323702
txn_1032,1319,199.16,11,1,0,0,IN,0.4550517048081386,103.02200566326513,2,0,41.34219315946826,2025-10-08 00:13:08.323702
txn_1033,1391,45.69,10,1,0,0,IN,0.8359240730278135,426.19861511573265,1,0,57.9201835993603,2025-09-14 15:52:27.323702
txn_1034,1766,69.95,4,0,1,0,GB,0.7212051249619437,48.98861803955168,2,0,59.038056582909306,2025-09-16 05:33:41.323702
txn_1035,1238,37.44,21,0,1,0,IN,0.6827569247335199,167.16718452262077,4,0,48.12767819730508,2025-09-20 19:33:17.323702
txn_1036,1812,144.61,18,0,1,0,IN,0.7520593684503682,14.03467417650718,2,0,49.86502275087147,2025-09-17 05:45:31.323702
txn_1037,1581,30.45,6,0,1,0,US,0.1220854216512327,35.870917147991605,0,1,44.326619708734796,2025-09-22 10:15:23.323702
txn_1038,1345,145.26,8,1,0,0,IN,0.03158101214642062,212.39631075050082,1,0,37.58013554346695,2025-10-08 05:51:20.323702
txn_1039,1470,79.22,1,0,0,1,CN,0.5701269748289145,397.44697541805,1,0,42.48799719416584,2025-09-15 19:25:40.323702
txn_1040,1005,66.29,0,1,0,0,CN,0.24853600201283632,28.7250125596307,1,0,59.21571833618258,2025-09-27 11:01:27.323702
txn_1041,1653,166.08,7,1,0,0,IN,0.730195266161555,106.42276377550836,2,1,52.93119455007841,2025-09-29 01:36:42.323702
txn_1042,1126,35.6,6,1,0,0,GB,0.8205614117990978,125.98469483499258,1,1,36.97484733694435,2025-09-14 06:08:03.323702
txn_1043,1729,10.29,20,1,0,0,IN,0.542701247256645,481.3505913066831,0,1,54.82027949182975,2025-09-11 13:26:49.323702
txn_1044,1261,301.54,5,0,1,0,BR,0.4136447548453982,913.6072128029961,3,0,48.46820168949461,2025-10-06 07:42:14.323702
txn_1045,1185,135.9,22,1,0,0,CN,0.10878660888456082,192.1174921169698,2,0,45.300121189264985,2025-09-20 17:55:10.323702
txn_1046,1292,438.69,22,0,1,0,BR,0.42696619928121926,215.65272004955435,1,0,52.07789771913873,2025-09-21 14:49:51.323702
txn_1047,1697,12.89,19,1,0,0,IN,0.35247544159569943,57.18000977348827,2,0,51.5305187108549,2025-09-30 15:07:21.323702
txn_1048,1154,17.09,9,1,0,0,CN,0.9711744051399582,462.95026219704846,2,0,43.097730588471435,2025-09-16 21:31:32.323702
txn_1049,1091,10.83,10,1,0,0,IN,0.8003248594064892,293.86343577934105,1,0,81.20675595491204,2025-09-13 00:51:18.323702
txn_1050,1537,40.96,7,0,1,0,IN,0.7299113137923636,227.31723390550147,2,0,75.60615173708692,2025-10-08 20:41:11.323702
txn_1051,1075,78.38,1,1,0,0,DE,0.8037519743040816,241.5426205348186,1,0,62.31330916262283,2025-10-04 08:47:46.323702
txn_1052,1286,111.25,18,1,0,0,US,0.4114847121191585,376.6865209650821,2,1,32.53970583443216,2025-09-13 06:58:30.323702
txn_1053,1526,25.34,14,1,0,0,CN,0.2834677219110062,689.0609036618683,3,0,39.465688770139415,2025-09-20 09:24:02.323702
txn_1054,1649,41.17,8,0,1,0,US,0.3875663382998321,284.85523519579004,0,0,46.478588663422194,2025-10-03 17:16:54.323702
txn_1055,1449,22.86,11,1,0,0,US,0.5194527665175563,299.89464591238544,4,0,53.79660024740716,2025-09-16 01:36:03.323702
txn_1056,1058,77.77,11,1,0,0,IN,0.2826256059514931,335.7248363089187,0,1,40.2841451535249,2025-09-12 16:02:14.323702
txn_1057,1033,19.46,12,1,0,0,GB,0.03132178522215978,37.95452261483577,2,0,38.76514257217806,2025-09-25 12:16:10.323702
txn_1058,1297,67.47,5,0,0,1,IN,0.02762975580841509,520.9096591387524,1,0,65.54408328572033,2025-09-25 07:03:26.323702
txn_1059,1486,21.7,0,1,0,0,CN,0.12909066172830597,300.66259451797544,1,0,44.58460913715735,2025-09-18 23:24:40.323702
txn_1060,1112,104.11,1,1,0,0,IN,0.4436781996554594,570.374967421107,0,0,59.3586814878572,2025-09-28 18:23:41.323702
txn_1061,1858,142.86,13,1,0,0,IN,0.9402341928728895,354.18349558217284,2,1,41.499296601157894,2025-09-12 09:39:21.323702
txn_1062,1578,235.99,9,1,0,0,IN,0.876833028946372,513.6366117630371,3,1,42.88510820752806,2025-10-04 05:39:30.323702
txn_1063,1632,115.36,6,1,0,0,US,0.977182906594996,261.7692748299745,4,0,47.97228233436919,2025-09-17 20:44:09.323702
txn_1064,1854,23.52,9,1,0,0,US,0.29941278024663276,117.13392922862634,2,1,70.72414279710138,2025-09-24 23:08:32.323702
txn_1065,1947,297.88,7,1,0,0,CN,0.17483928931557324,539.4954013635924,1,0,27.53281173109238,2025-09-29 03:54:38.323702
txn_1066,1510,66.59,2,1,0,0,IN,0.5867547966913881,96.29832374316678,0,1,58.016349904070985,2025-10-04 06:19:40.323702
txn_1067,1460,17.29,8,1,0,0,GB,0.6099814928144716,246.61716819766144,4,0,43.26099346632045,2025-09-23 03:47:35.323702
txn_1068,1508,78.55,1,1,0,0,GB,0.25345369387036465,132.1873216703712,3,1,41.629387963606234,2025-09-27 16:33:03.323702
txn_1069,1821,72.6,22,1,0,0,IN,0.16983943330124796,33.71749330126727,3,0,46.59248908907572,2025-09-12 04:13:02.323702
txn_1070,1579,44.78,19,1,0,0,DE,0.7125779432472608,302.3175302069043,3,0,40.635652512000455,2025-10-01 02:40:49.323702
txn_1071,1268,66.94,13,1,0,0,BR,0.20601740429137605,319.116649539977,0,0,49.889692858264674,2025-10-07 07:23:30.323702
txn_1072,1558,8.87,6,1,0,0,CN,0.39424637484059444,776.6102908421575,3,0,59.88639697683541,2025-09-22 03:23:58.323702
txn_1073,1914,173.33,12,1,0,0,US,0.3408167688700171,928.1100620435625,3,0,60.056234200766745,2025-09-28 07:56:58.323702
txn_1074,1599,24.39,3,1,0,0,US,0.08291752071279457,32.33313767117097,2,0,39.24714534275183,2025-09-14 22:09:56.323702
txn_1075,1562,8.35,20,0,1,0,US,0.9079627185210506,18.084672109486323,4,1,60.556089245491904,2025-09-28 03:31:52.323702
txn_1076,1694,28.23,11,1,0,0,IN,0.5727552332848548,607.4036771625446,2,0,51.007259620630045,2025-09-21 01:32:29.323702
txn_1077,1746,29.19,5,1,0,0,US,0.5586814439372337,569.0875335994205,3,0,49.42803295485475,2025-09-24 16:05:30.323702
txn_1078,1755,64.87,0,1,0,0,IN,0.5418699430531522,74.44585055474803,2,0,53.290157183965526,2025-09-11 18:45:05.323702
txn_1079,1005,53.3,19,1,0,0,CN,0.761541548076109,357.44591902073574,1,1,59.779378328003276,2025-10-09 19:18:10.323702
txn_1080,1155,39.29,0,1,0,0,DE,0.10943040483597932,94.60606855075687,0,0,54.47447057042065,2025-09-10 23:52:42.323702
txn_1081,1144,94.64,17,0,1,0,CN,0.529245056959473,3.006304387018765,1,0,51.02675207688043,2025-10-03 19:18:29.323702
txn_1082,1636,14.88,16,1,0,0,US,0.3155733081799751,1416.017387159518,4,1,36.85791528855754,2025-09-10 20:15:21.323702
txn_1083,1184,27.15,5,0,0,1,IN,0.7386526505881421,956.697869687016,2,0,46.08491166300785,2025-09-27 04:35:45.323702
txn_1084,1386,30.51,9,0,1,0,IN,0.901471583947655,57.51038660792867,1,0,55.7628668267354,2025-10-03 01:34:03.323702
txn_1085,1396,41.47,18,0,1,0,US,0.9449360453653964,520.8585848446816,1,0,55.41269111805741,2025-09-18 14:21:39.323702
txn_1086,1880,38.17,23,1,0,0,IN,0.516800594690624,72.02888762644947,4,1,49.843290551642994,2025-10-06 01:32:46.323702
txn_1087,1123,49.23,15,1,0,0,IN,0.0989044465370511,170.4373080779196,0,0,57.14566042138432,2025-10-01 12:14:09.323702
txn_1088,1808,89.61,3,1,0,0,US,0.24550181102747182,316.3030660715168,4,0,38.44119245716119,2025-09-15 09:35:46.323702
txn_1089,1229,4.55,8,0,1,0,US,0.4362893592936943,232.92487389404658,1,0,41.761551288060474,2025-10-06 04:28:30.323702
txn_1090,1858,161.89,19,1,0,0,IN,0.6762391853001108,78.7089514327647,2,0,58.306529068898556,2025-09-24 02:26:03.323702
txn_1091,1332,84.46,15,0,1,0,FR,0.47648320785527043,574.6462219430339,1,0,46.65714451133633,2025-09-30 09:18:57.323702
txn_1092,1526,131.18,22,0,0,1,GB,0.7640555898524384,26.258940727734974,1,0,30.207052975012772,2025-09-11 05:51:07.323702
txn_1093,1425,78.88,20,0,1,0,IN,0.40451924675062545,242.0323469163941,4,1,43.99357148118337,2025-09-14 23:01:03.323702
txn_1094,1334,26.24,3,0,1,0,US,0.5655007313555015,355.3158393744029,5,0,50.60568953402111,2025-10-07 13:56:06.323702
txn_1095,1985,51.83,20,0,0,1,IN,0.8363692930100863,351.34637491473245,4,0,67.25506191096795,2025-09-16 18:08:37.323702
txn_1096,1743,218.76,12,1,0,0,US,0.20228794187253796,147.3204376491361,2,0,39.25633985256239,2025-10-06 17:07:14.323702
txn_1097,1197,1.0,7,0,1,0,IN,0.5762294117779343,534.1312562445947,2,1,56.69367405873519,2025-10-06 01:34:19.323702
txn_1098,1844,43.67,6,0,1,0,US,0.5257793068182857,103.61266048642138,1,0,40.73217723429153,2025-09-26 12:31:31.323702
txn_1099,1016,18.69,11,0,1,0,IN,0.4424709269935184,50.6862155748041,2,0,61.40895468285002,2025-09-20 18:06:54.323702
txn_1100,1116,7.72,3,1,0,0,IN,0.7934415913721323,10.480609911178584,3,0,40.47327311002059,2025-09-18 10:52:43.323702
txn_1101,1978,231.4,13,1,0,0,IN,0.4454336752860302,373.69781408422364,2,0,39.637773366891125,2025-09-20 21:11:21.323702
txn_1102,1183,85.47,7,1,0,0,GB,0.5542952115087567,329.7363781368472,3,1,44.641164206644966,2025-09-13 02:23:32.323702
txn_1103,1733,56.88,1,0,0,1,BR,0.9738018532829988,11.973224455563644,5,1,45.36258413821432,2025-10-07 08:44:43.323702
txn_1104,1379,30.59,12,1,0,0,IN,0.9692946620490801,1243.1798425210948,2,0,51.90308419508898,2025-09-16 06:15:35.323702
txn_1105,1932,11.26,0,0,1,0,IN,0.34702802532563604,231.82128228243317,3,0,55.68391970785423,2025-09-30 23:54:54.323702
txn_1106,1978,7.62,23,1,0,0,US,0.7379113331517339,114.0053085746264,3,0,48.45995455593734,2025-09-12 05:31:23.323702
txn_1107,1690,75.79,18,1,0,0,US,0.7807179957065223,113.36474730842306,3,0,55.427236365701404,2025-10-02 16:42:01.323702
txn_1108,1979,116.44,17,1,0,0,US,0.9055760589965687,52.17849604070495,0,1,51.975172754436564,2025-09-13 21:34:16.323702
txn_1109,1131,35.62,9,0,0,1,IN,0.1984007292457164,191.85936314869855,1,0,42.88788661629339,2025-09-29 14:47:56.323702
txn_1110,1276,92.09,1,1,0,0,CN,0.29825715637648464,411.35136828753167,6,0,59.07191988020705,2025-09-21 07:01:08.323702
txn_1111,1967,89.61,23,1,0,0,CN,0.9983031557339583,60.07984563844184,0,0,51.47636361046756,2025-09-21 02:06:04.323702
txn_1112,1983,62.69,15,1,0,0,GB,0.6882846703680079,215.68505204374688,3,0,58.159604138770774,2025-09-30 07:23:05.323702
txn_1113,1560,91.61,15,1,0,0,IN,0.5599641471458432,267.9592533927615,3,0,62.5708798728362,2025-09-23 17:30:56.323702
txn_1114,1518,22.98,12,1,0,0,IN,0.5185314333167084,231.98773550705377,1,1,54.599455008163865,2025-09-30 03:03:29.323702
txn_1115,1155,175.65,8,0,1,0,US,0.6974728319758002,16.09735169398113,2,0,60.71158809947226,2025-09-18 13:31:10.323702
txn_1116,1623,27.51,14,1,0,0,IN,0.7630193978156674,55.38214200630929,1,1,39.98664374249921,2025-09-29 08:48:44.323702
txn_1117,1654,233.5,4,0,1,0,US,0.5812929755056484,424.99657833190884,3,1,40.249996245387294,2025-10-03 05:58:24.323702
txn_1118,1237,179.72,12,1,0,0,IN,0.3170139011509019,72.04288665895766,2,0,45.329907841908934,2025-09-24 14:01:59.323702
txn_1119,1099,57.18,4,0,1,0,IN,0.21198152079926136,124.75703317295103,4,1,59.71913780743177,2025-09-13 04:10:05.323702
txn_1120,1407,163.94,1,0,1,0,US,0.6800568748548973,836.024487238742,2,1,44.51941862114386,2025-10-04 06:21:13.323702
txn_1121,1879,90.26,5,1,0,0,IN,0.5747556906554043,119.29527966686742,2,0,40.957626564076996,2025-09-29 00:37:56.323702
txn_1122,1820,4.6,16,1,0,0,IN,0.860870123554672,201.0370534949475,0,1,56.47688375541654,2025-09-29 05:43:37.323702
txn_1123,1745,23.74,0,0,1,0,CN,0.40552115520353593,252.33348219686218,3,0,26.45345188976982,2025-09-11 03:01:31.323702
txn_1124,1614,20.14,22,0,1,0,CN,0.7566041551040548,15.992123470866165,3,0,43.39797421109298,2025-09-17 14:03:49.323702
txn_1125,1653,304.14,1,0,1,0,IN,0.965902991865811,192.46837152187157,1,0,38.858663081051226,2025-09-20 09:45:47.323702
txn_1126,1554,60.05,7,0,0,1,US,0.42415560911901695,568.6424994542751,2,0,65.19015831479781,2025-09-11 14:37:31.323702
txn_1127,1347,19.05,14,1,0,0,US,0.07411917438595805,10.60800211148671,2,0,37.02467641223846,2025-10-03 21:32:58.323702
txn_1128,1448,78.37,15,1,0,0,DE,0.2210351432672849,8.551227830805038,3,1,51.40457480222811,2025-10-09 04:45:00.323702
